Node ID	CPU Usage (%)	Total number of transactions
Node ID	CPU Usage (%)	Total number of transactions
Node ID	CPU Usage (%)	Total number of transactions
6	29.60	47	
9	29.60	47	
45	29.60	47	
45	29.60	47	
8	29.60	47	
7	29.60	47	
37	29.60	47	
8	11.95	19	
20	11.95	19	
4	11.95	19	
20	11.95	19	
30	11.95	19	
19	11.95	19	
22	11.95	19	
35	11.95	19	
17	11.95	19	
14	11.95	19	
27	25.96	42	
11	25.96	42	
22	25.96	42	
22	25.96	42	
19	25.96	42	
27	25.96	42	
14	25.96	42	
36	25.96	42	
6	25.96	42	
34	25.96	42	
32	25.96	42	
46	25.96	42	
19	25.96	42	
13	25.96	42	
27	25.96	42	
10	25.96	42	
44	25.96	42	
46	25.96	42	
21	8.68	14	
37	8.68	14	
36	8.68	14	
27	8.68	14	
25	8.68	14	
29	8.68	14	
44	8.68	14	
37	53.19	85	
20	53.19	85	
30	53.19	85	
18	53.19	85	
15	53.19	85	
16	53.19	85	
12	53.19	85	
6	53.19	85	
42	53.19	85	
48	53.19	85	
46	53.19	85	
10	35.58	57	
41	35.58	57	
33	35.58	57	
21	35.58	57	
16	35.58	57	
45	35.58	57	
18	35.58	57	
10	35.58	57	
42	35.58	57	
10	35.58	57	
33	18.59	30	
28	18.59	30	
39	18.59	30	
38	18.59	30	
4	18.59	30	
34	18.59	30	
35	18.59	30	
34	18.59	30	
29	18.59	30	
26	18.59	30	
10	18.59	30	
33	18.59	30	
12	18.59	30	
45	18.59	30	
29	18.59	30	
11	18.59	30	
44	32.00	51	
38	32.00	51	
11	32.00	51	
34	32.00	51	
43	32.00	51	
34	32.00	51	
46	32.00	51	
25	32.00	51	
26	32.00	51	
33	32.00	51	
22	32.00	51	
33	32.00	51	
22	32.00	51	
28	15.38	25	
45	15.38	25	
48	15.38	25	
18	15.38	25	
33	15.38	25	
7	15.38	25	
6	15.38	25	
11	15.38	25	
18	15.38	25	
41	15.38	25	
31	15.38	25	
5	15.38	25	
45	15.38	25	
36	15.38	25	
40	59.59	95	
24	59.59	95	
41	59.59	95	
12	59.59	95	
13	59.59	95	
28	59.59	95	
42	59.59	95	
14	59.59	95	
19	11.15	18	
20	11.15	18	
10	11.15	18	
13	11.15	18	
39	11.15	18	
13	11.15	18	
1	11.15	18	
43	11.15	18	
33	11.15	18	
19	11.15	18	
8	11.15	18	
23	11.15	18	
21	11.15	18	
24	11.15	18	
49	11.15	18	
25	11.15	18	
26	55.72	89	
23	55.72	89	
1	55.72	89	
35	55.72	89	
45	55.72	89	
19	55.72	89	
40	55.72	89	
21	55.72	89	
34	55.72	89	
31	55.72	89	
12	55.72	89	
35	55.72	89	
8	55.72	89	
11	55.72	89	
42	38.78	62	
20	38.78	62	
19	38.78	62	
11	38.78	62	
39	38.78	62	
12	38.78	62	
30	38.78	62	
35	38.78	62	
20	38.78	62	
17	38.78	62	
16	38.78	62	
39	38.78	62	
11	51.98	83	
41	51.98	83	
11	51.98	83	
36	51.98	83	
18	51.98	83	
35	51.98	83	
28	51.98	83	
9	51.98	83	
48	51.98	83	
49	51.98	83	
17	51.98	83	
9	51.98	83	
49	51.98	83	
2	51.98	83	
23	51.98	83	
13	34.65	55	
1	34.65	55	
16	34.65	55	
29	34.65	55	
9	34.65	55	
20	34.65	55	
43	34.65	55	
5	34.65	55	
30	34.65	55	
19	34.65	55	
48	34.65	55	
8	34.65	55	
33	34.65	55	
13	34.65	55	
47	34.65	55	
40	34.65	55	
31	48.66	78	
35	48.66	78	
13	48.66	78	
17	48.66	78	
30	48.66	78	
31	48.66	78	
23	48.66	78	
1	0.34	1	
44	0.34	1	
7	0.34	1	
2	0.34	1	
27	0.34	1	
40	0.34	1	
43	0.34	1	
17	0.34	1	
27	0.34	1	
9	0.34	1	
12	0.34	1	
5	14.12	23	
3	14.12	23	
27	14.12	23	
33	14.12	23	
44	14.12	23	
23	14.12	23	
2	14.12	23	
40	14.12	23	
8	14.12	23	
30	14.12	23	
13	14.12	23	
14	27.77	44	
16	27.77	44	
5	27.77	44	
31	27.77	44	
32	27.77	44	
8	27.77	44	
4	27.77	44	
20	27.77	44	
17	27.77	44	
45	27.77	44	
9	27.77	44	
42	27.77	44	
23	27.77	44	
13	27.77	44	
13	41.67	67	
27	41.67	67	
1	41.67	67	
39	41.67	67	
16	41.67	67	
32	41.67	67	
41	41.67	67	
22	41.67	67	
31	41.67	67	
8	41.67	67	
11	41.67	67	
25	41.67	67	
10	41.67	67	
37	41.67	67	
36	41.67	67	
21	55.10	88	
10	55.10	88	
45	55.10	88	
1	55.10	88	
7	55.10	88	
18	55.10	88	
38	55.10	88	
10	55.10	88	
37	55.10	88	
45	55.10	88	
4	55.10	88	
13	55.10	88	
18	55.10	88	
38	37.87	61	
47	37.87	61	
18	37.87	61	
18	37.87	61	
10	37.87	61	
41	37.87	61	
38	37.87	61	
18	37.87	61	
40	37.87	61	
4	37.87	61	
39	37.87	61	
41	37.87	61	
24	37.87	61	
38	37.87	61	
38	37.87	61	
3	20.44	33	
26	20.44	33	
20	20.44	33	
21	20.44	33	
36	20.44	33	
41	20.44	33	
18	20.44	33	
29	20.44	33	
10	20.44	33	
36	20.44	33	
15	20.44	33	
37	20.44	33	
40	20.44	33	
44	20.44	33	
48	34.46	55	
33	34.46	55	
18	34.46	55	
28	34.46	55	
44	34.46	55	
3	34.46	55	
33	34.46	55	
44	34.46	55	
22	47.91	77	
26	47.91	77	
20	47.91	77	
14	47.91	77	
23	47.91	77	
28	47.91	77	
34	47.91	77	
3	47.91	77	
29	47.91	77	
18	47.91	77	
42	47.91	77	
40	47.91	77	
15	47.91	77	
8	47.91	77	
29	47.91	77	
4	47.91	77	
27	47.91	77	
42	30.65	49	
8	30.65	49	
7	30.65	49	
3	30.65	49	
28	30.65	49	
13	30.65	49	
24	30.65	49	
1	30.65	49	
11	30.65	49	
18	30.65	49	
48	30.65	49	
20	30.65	49	
4	44.15	71	
3	44.15	71	
36	44.15	71	
11	44.15	71	
8	44.15	71	
3	44.15	71	
11	44.15	71	
48	44.15	71	
9	44.15	71	
18	44.15	71	
7	44.15	71	
32	44.15	71	
17	26.94	43	
23	26.94	43	
36	26.94	43	
28	26.94	43	
3	26.94	43	
25	26.94	43	
46	26.94	43	
24	26.94	43	
30	26.94	43	
39	26.94	43	
18	26.94	43	
26	26.94	43	
47	61.83	99	
34	61.83	99	
28	61.83	99	
5	61.83	99	
9	61.83	99	
34	61.83	99	
26	61.83	99	
8	61.83	99	
37	61.83	99	
48	61.83	99	
26	13.17	21	
48	13.17	21	
6	13.17	21	
10	13.17	21	
18	13.17	21	
12	13.17	21	
44	13.17	21	
44	13.17	21	
29	13.17	21	
28	13.17	21	
34	13.17	21	
47	13.17	21	
26	13.17	21	
26	13.17	21	
8	13.17	21	
8	13.17	21	
26	58.06	93	
39	58.06	93	
29	58.06	93	
10	58.06	93	
34	58.06	93	
27	58.06	93	
30	58.06	93	
39	58.06	93	
3	58.06	93	
17	40.75	65	
42	40.75	65	
26	40.75	65	
29	40.75	65	
27	40.75	65	
22	40.75	65	
36	40.75	65	
1	40.75	65	
25	40.75	65	
41	40.75	65	
30	40.75	65	
19	40.75	65	
40	40.75	65	
34	40.75	65	
46	40.75	65	
7	40.75	65	
40	54.45	87	
8	54.45	87	
11	54.45	87	
1	54.45	87	
41	54.45	87	
35	54.45	87	
2	54.45	87	
34	54.45	87	
39	54.45	87	
30	54.45	87	
46	54.45	87	
29	54.45	87	
17	54.45	87	
25	37.12	59	
35	37.12	59	
19	37.12	59	
9	37.12	59	
42	37.12	59	
25	37.12	59	
40	37.12	59	
49	20.20	32	
34	20.20	32	
29	20.20	32	
30	20.20	32	
16	20.20	32	
7	20.20	32	
9	20.20	32	
8	20.20	32	
9	34.07	55	
42	34.07	55	
19	34.07	55	
42	34.07	55	
23	34.07	55	
31	34.07	55	
46	47.36	76	
28	47.36	76	
1	47.36	76	
44	47.36	76	
21	47.36	76	
4	47.36	76	
7	47.36	76	
29	47.36	76	
33	47.36	76	
29	47.36	76	
31	47.36	76	
6	47.36	76	
48	47.36	76	
14	60.82	97	
25	60.82	97	
9	60.82	97	
8	60.82	97	
21	60.82	97	
10	60.82	97	
41	60.82	97	
47	60.82	97	
7	60.82	97	
21	60.82	97	
21	12.72	20	
33	12.72	20	
37	12.72	20	
42	12.72	20	
9	12.72	20	
14	12.72	20	
13	12.72	20	
46	12.72	20	
21	12.72	20	
40	12.72	20	
37	12.72	20	
10	12.72	20	
16	12.72	20	
2	26.28	42	
32	26.28	42	
29	26.28	42	
21	26.28	42	
12	26.28	42	
9	26.28	42	
31	26.28	42	
24	26.28	42	
9	26.28	42	
31	26.28	42	
41	26.28	42	
38	8.98	14	
43	8.98	14	
42	8.98	14	
32	8.98	14	
8	8.98	14	
46	8.98	14	
6	8.98	14	
9	8.98	14	
6	8.98	14	
24	8.98	14	
38	8.98	14	
31	8.98	14	
40	8.98	14	
44	23.05	37	
1	23.05	37	
16	23.05	37	
31	23.05	37	
5	23.05	37	
36	23.05	37	
43	23.05	37	
42	23.05	37	
17	23.05	37	
14	23.05	37	
6	23.05	37	
48	23.05	37	
48	23.05	37	
23	23.05	37	
20	23.05	37	
5	5.39	9	
48	5.39	9	
31	5.39	9	
46	5.39	9	
34	5.39	9	
20	5.39	9	
1	5.39	9	
31	5.39	9	
42	5.39	9	
40	5.39	9	
16	5.39	9	
6	5.39	9	
1	50.36	81	
26	50.36	81	
2	50.36	81	
39	50.36	81	
30	50.36	81	
2	50.36	81	
15	50.36	81	
25	50.36	81	
22	50.36	81	
34	50.36	81	
1	50.36	81	
2	50.36	81	
30	50.36	81	
7	50.36	81	
29	50.36	81	
30	50.36	81	
6	33.06	53	
30	33.06	53	
38	33.06	53	
11	33.06	53	
33	33.06	53	
15	33.06	53	
38	33.06	53	
14	33.06	53	
35	33.06	53	
5	33.06	53	
4	33.06	53	
20	33.06	53	
42	33.06	53	
29	46.24	74	
13	46.24	74	
1	46.24	74	
24	46.24	74	
12	46.24	74	
30	46.24	74	
49	46.24	74	
15	46.24	74	
42	46.24	74	
33	59.97	96	
42	59.97	96	
18	59.97	96	
32	59.97	96	
4	59.97	96	
26	59.97	96	
19	59.97	96	
24	59.97	96	
14	59.97	96	
20	59.97	96	
13	59.97	96	
11	59.97	96	
32	59.97	96	
32	59.97	96	
8	59.97	96	
19	59.97	96	
27	59.97	96	
47	42.74	68	
26	42.74	68	
40	42.74	68	
23	42.74	68	
45	42.74	68	
1	42.74	68	
6	42.74	68	
7	42.74	68	
2	42.74	68	
27	42.74	68	
26	42.74	68	
12	42.74	68	
18	42.74	68	
1	42.74	68	
36	42.74	68	
9	42.74	68	
11	42.74	68	
10	25.85	41	
5	25.85	41	
17	25.85	41	
15	25.85	41	
36	25.85	41	
31	25.85	41	
33	25.85	41	
47	25.85	41	
34	8.39	13	
3	8.39	13	
31	8.39	13	
42	8.39	13	
14	8.39	13	
25	8.39	13	
4	8.39	13	
15	8.39	13	
5	8.39	13	
33	8.39	13	
40	8.39	13	
25	8.39	13	
42	8.39	13	
24	8.39	13	
34	53.04	85	
48	53.04	85	
32	53.04	85	
37	53.04	85	
2	53.04	85	
21	53.04	85	
37	53.04	85	
4	53.04	85	
44	53.04	85	
14	53.04	85	
38	53.04	85	
12	53.04	85	
34	53.04	85	
25	53.04	85	
42	53.04	85	
9	53.04	85	
36	53.04	85	
25	53.04	85	
37	53.04	85	
31	53.04	85	
43	53.04	85	
5	53.04	85	
37	53.04	85	
45	53.04	85	
25	4.65	7	
45	4.65	7	
21	4.65	7	
38	4.65	7	
31	4.65	7	
4	4.65	7	
21	4.65	7	
18	4.65	7	
36	4.65	7	
46	4.65	7	
35	4.65	7	
25	4.65	7	
10	4.65	7	
42	4.65	7	
37	4.65	7	
42	18.18	29	
12	18.18	29	
44	18.18	29	
34	18.18	29	
31	18.18	29	
10	18.18	29	
42	18.18	29	
24	18.18	29	
22	18.18	29	
37	18.18	29	
2	32.09	51	
18	32.09	51	
31	32.09	51	
48	32.09	51	
7	32.09	51	
7	32.09	51	
6	32.09	51	
9	32.09	51	
23	32.09	51	
39	32.09	51	
37	32.09	51	
31	32.09	51	
23	14.74	24	
8	14.74	24	
20	14.74	24	
8	14.74	24	
20	14.74	24	
7	14.74	24	
31	14.74	24	
16	14.74	24	
31	14.74	24	
14	14.74	24	
3	14.74	24	
5	14.74	24	
47	14.74	24	
25	28.28	45	
22	28.28	45	
15	28.28	45	
8	28.28	45	
5	28.28	45	
16	28.28	45	
8	28.28	45	
37	28.28	45	
30	28.28	45	
20	28.28	45	
20	28.28	45	
31	28.28	45	
23	28.28	45	
32	28.28	45	
23	11.44	18	
42	11.44	18	
6	11.44	18	
35	11.44	18	
33	11.44	18	
30	11.44	18	
43	11.44	18	
20	11.44	18	
31	11.44	18	
14	11.44	18	
17	11.44	18	
16	55.76	89	
10	55.76	89	
48	55.76	89	
16	55.76	89	
11	55.76	89	
28	55.76	89	
42	55.76	89	
43	55.76	89	
30	55.76	89	
47	55.76	89	
41	55.76	89	
42	7.52	12	
15	7.52	12	
16	7.52	12	
33	52.23	84	
47	52.23	84	
42	52.23	84	
14	52.23	84	
6	52.23	84	
31	52.23	84	
22	52.23	84	
48	3.95	6	
11	3.95	6	
22	3.95	6	
31	3.95	6	
31	3.95	6	
6	3.95	6	
48	3.95	6	
26	3.95	6	
22	3.95	6	
17	3.95	6	
31	17.59	28	
6	17.59	28	
39	17.59	28	
29	17.59	28	
33	17.59	28	
20	17.59	28	
11	17.59	28	
31	17.59	28	
39	17.59	28	
18	17.59	28	
11	17.59	28	
29	17.59	28	
48	17.59	28	
28	17.59	28	
43	17.59	28	
48	17.59	28	
42	31.18	50	
49	31.18	50	
18	31.18	50	
25	31.18	50	
25	31.18	50	
16	31.18	50	
30	16.87	27	
4	16.87	27	
1	16.87	27	
42	16.87	27	
18	16.87	27	
4	30.40	49	
19	30.40	49	
2	30.40	49	
32	30.40	49	
15	30.40	49	
43	30.40	49	
28	30.40	49	
48	30.40	49	
41	43.79	70	
2	43.79	70	
25	43.79	70	
32	43.79	70	
49	43.79	70	
12	43.79	70	
48	43.79	70	
48	43.79	70	
30	43.79	70	
11	43.79	70	
12	57.80	92	
12	57.80	92	
8	57.80	92	
33	57.80	92	
21	57.80	92	
29	57.80	92	
29	57.80	92	
5	57.80	92	
45	57.80	92	
33	57.80	92	
2	57.80	92	
26	57.80	92	
41	57.80	92	
13	57.80	92	
18	40.38	65	
29	40.38	65	
2	40.38	65	
45	40.38	65	
16	40.38	65	
17	40.38	65	
26	40.38	65	
8	40.38	65	
2	54.18	87	
41	54.18	87	
30	54.18	87	
22	54.18	87	
34	54.18	87	
26	54.18	87	
21	54.18	87	
15	54.18	87	
44	54.18	87	
33	36.81	59	
22	36.81	59	
24	36.81	59	
17	36.81	59	
28	36.81	59	
38	36.81	59	
13	36.81	59	
34	36.81	59	
18	36.81	59	
8	36.81	59	
36	36.81	59	
8	36.81	59	
12	36.81	59	
11	36.81	59	
2	36.81	59	
30	36.81	59	
42	50.14	80	
46	50.14	80	
38	50.14	80	
8	50.14	80	
14	50.14	80	
3	50.14	80	
5	50.14	80	
38	50.14	80	
7	50.14	80	
40	50.14	80	
43	50.14	80	
13	50.14	80	
23	33.36	53	
17	33.36	53	
25	33.36	53	
11	33.36	53	
26	33.36	53	
31	33.36	53	
28	33.36	53	
3	33.36	53	
40	33.36	53	
35	33.36	53	
37	33.36	53	
28	15.76	25	
31	15.76	25	
43	15.76	25	
18	15.76	25	
46	15.76	25	
49	15.76	25	
2	15.76	25	
12	15.76	25	
3	15.76	25	
28	15.76	25	
30	29.13	47	
29	29.13	47	
41	29.13	47	
11	29.13	47	
43	29.13	47	
12	29.13	47	
40	29.13	47	
39	29.13	47	
15	29.13	47	
46	12.11	19	
40	12.11	19	
32	12.11	19	
23	12.11	19	
35	12.11	19	
37	12.11	19	
37	12.11	19	
14	12.11	19	
48	12.11	19	
22	12.11	19	
42	25.79	41	
34	25.79	41	
36	25.79	41	
36	25.79	41	
25	25.79	41	
28	25.79	41	
14	25.79	41	
25	25.79	41	
29	25.79	41	
36	25.79	41	
45	25.79	41	
18	25.79	41	
30	25.79	41	
7	25.79	41	
19	25.79	41	
24	25.79	41	
1	39.52	63	
5	39.52	63	
3	39.52	63	
43	39.52	63	
37	24.17	39	
35	24.17	39	
26	24.17	39	
34	24.17	39	
32	24.17	39	
45	24.17	39	
36	24.17	39	
5	7.04	11	
27	7.04	11	
10	7.04	11	
46	7.04	11	
48	7.04	11	
30	7.04	11	
43	7.04	11	
17	7.04	11	
2	7.04	11	
31	7.04	11	
38	7.04	11	
6	7.04	11	
22	7.04	11	
24	7.04	11	
48	20.58	33	
49	20.58	33	
22	20.58	33	
28	20.58	33	
37	20.58	33	
38	20.58	33	
9	20.58	33	
24	20.58	33	
4	20.58	33	
41	20.58	33	
28	20.58	33	
18	20.58	33	
46	20.58	33	
32	20.58	33	
4	20.58	33	
33	20.58	33	
8	20.58	33	
46	34.40	55	
12	34.40	55	
34	34.40	55	
47	34.40	55	
32	34.40	55	
11	34.40	55	
15	48.24	77	
4	48.24	77	
43	48.24	77	
12	48.24	77	
46	48.24	77	
38	48.24	77	
34	48.24	77	
40	48.24	77	
33	48.24	77	
49	48.24	77	
22	48.24	77	
18	61.68	99	
46	61.68	99	
9	61.68	99	
42	61.68	99	
22	61.68	99	
17	61.68	99	
34	61.68	99	
6	61.68	99	
5	61.68	99	
42	61.68	99	
22	61.68	99	
26	61.68	99	
25	61.68	99	
7	61.68	99	
28	44.65	71	
21	44.65	71	
1	44.65	71	
23	44.65	71	
40	44.65	71	
2	44.65	71	
46	44.65	71	
13	44.65	71	
26	44.65	71	
17	44.65	71	
25	44.65	71	
26	27.11	43	
41	27.11	43	
9	27.11	43	
21	27.11	43	
18	27.11	43	
31	27.11	43	
37	27.11	43	
10	27.11	43	
36	27.11	43	
17	27.11	43	
17	27.11	43	
34	27.11	43	
34	40.65	65	
44	40.65	65	
13	40.65	65	
21	40.65	65	
31	40.65	65	
17	40.65	65	
38	40.65	65	
6	40.65	65	
44	40.65	65	
33	40.65	65	
13	23.39	37	
46	23.39	37	
43	23.39	37	
26	23.39	37	
4	23.39	37	
26	23.39	37	
42	23.39	37	
27	6.26	10	
13	6.26	10	
10	6.26	10	
2	6.26	10	
20	6.26	10	
38	6.26	10	
19	6.26	10	
26	6.26	10	
44	6.26	10	
33	6.26	10	
10	6.26	10	
24	6.26	10	
20	6.26	10	
29	19.53	31	
32	19.53	31	
38	19.53	31	
20	19.53	31	
37	19.53	31	
2	19.53	31	
35	19.53	31	
43	19.53	31	
32	19.53	31	
4	19.53	31	
46	19.53	31	
10	19.53	31	
40	19.53	31	
7	3.00	5	
15	3.00	5	
21	3.00	5	
37	3.00	5	
36	3.00	5	
32	3.00	5	
16	3.00	5	
3	16.21	26	
43	16.21	26	
42	16.21	26	
46	16.21	26	
20	16.21	26	
44	16.21	26	
38	16.21	26	
39	16.21	26	
43	60.82	97	
18	60.82	97	
41	60.82	97	
38	60.82	97	
35	60.82	97	
20	60.82	97	
38	60.82	97	
38	60.82	97	
47	60.82	97	
31	60.82	97	
39	60.82	97	
39	60.82	97	
2	60.82	97	
1	60.82	97	
42	60.82	97	
36	60.82	97	
27	43.84	70	
46	43.84	70	
30	43.84	70	
18	43.84	70	
34	43.84	70	
44	43.84	70	
23	43.84	70	
37	43.84	70	
11	43.84	70	
31	43.84	70	
14	43.84	70	
6	43.84	70	
31	43.84	70	
2	43.84	70	
40	43.84	70	
47	43.84	70	
49	43.84	70	
22	43.84	70	
5	57.49	92	
47	57.49	92	
49	57.49	92	
35	57.49	92	
31	57.49	92	
9	57.49	92	
47	57.49	92	
10	57.49	92	
18	57.49	92	
2	57.49	92	
42	39.75	64	
28	39.75	64	
1	39.75	64	
6	39.75	64	
19	39.75	64	
30	39.75	64	
22	39.75	64	
17	39.75	64	
4	39.75	64	
38	39.75	64	
34	39.75	64	
43	39.75	64	
3	39.75	64	
44	39.75	64	
49	39.75	64	
30	39.75	64	
8	39.75	64	
41	53.52	86	
33	53.52	86	
44	53.52	86	
5	53.52	86	
28	53.52	86	
29	53.52	86	
18	53.52	86	
46	53.52	86	
10	53.52	86	
30	53.52	86	
27	53.52	86	
41	53.52	86	
46	36.45	58	
13	36.45	58	
30	36.45	58	
26	36.45	58	
4	36.45	58	
42	36.45	58	
45	36.45	58	
45	36.45	58	
49	36.45	58	
38	36.45	58	
5	36.45	58	
16	36.45	58	
12	50.45	81	
18	50.45	81	
21	50.45	81	
48	50.45	81	
48	32.90	53	
21	32.90	53	
14	32.90	53	
34	32.90	53	
49	32.90	53	
17	32.90	53	
16	32.90	53	
39	32.90	53	
20	32.90	53	
43	32.90	53	
10	32.90	53	
20	32.90	53	
31	46.36	74	
27	46.36	74	
18	46.36	74	
24	46.36	74	
8	46.36	74	
31	46.36	74	
17	46.36	74	
31	46.36	74	
26	46.36	74	
19	46.36	74	
13	46.36	74	
39	46.36	74	
18	60.32	97	
6	60.32	97	
23	60.32	97	
16	60.32	97	
20	60.32	97	
17	60.32	97	
18	60.32	97	
22	60.32	97	
48	60.32	97	
49	60.32	97	
26	60.32	97	
13	11.79	19	
10	11.79	19	
39	11.79	19	
24	11.79	19	
30	4.90	8	
15	4.90	8	
17	49.45	79	
18	49.45	79	
3	49.45	79	
46	26.52	42	
14	26.52	42	
31	26.52	42	
36	26.52	42	
20	26.52	42	
23	26.52	42	
38	26.52	42	
13	26.52	42	
29	26.52	42	
44	9.12	15	
15	9.12	15	
46	9.12	15	
10	9.12	15	
30	9.12	15	
25	9.12	15	
11	9.12	15	
5	22.69	36	
37	22.69	36	
39	22.69	36	
36	22.69	36	
36	22.69	36	
13	22.69	36	
30	22.69	36	
25	22.69	36	
32	36.26	58	
3	36.26	58	
37	36.26	58	
25	36.26	58	
12	19.71	32	
5	19.71	32	
5	19.71	32	
3	19.71	32	
34	19.71	32	
30	19.71	32	
15	19.71	32	
11	19.71	32	
47	19.71	32	
15	19.71	32	
34	19.71	32	
15	19.71	32	
22	33.31	53	
41	33.31	53	
17	33.31	53	
21	33.31	53	
33	33.31	53	
48	33.31	53	
18	33.31	53	
10	33.31	53	
30	33.31	53	
22	33.31	53	
8	33.31	53	
15	33.31	53	
48	46.53	74	
8	46.53	74	
29	46.53	74	
28	46.53	74	
14	46.53	74	
33	46.53	74	
6	46.53	74	
38	46.53	74	
48	60.45	97	
49	60.45	97	
10	60.45	97	
31	60.45	97	
20	60.45	97	
40	60.45	97	
6	60.45	97	
18	60.45	97	
47	43.40	69	
5	43.40	69	
8	43.40	69	
26	43.40	69	
47	43.40	69	
8	43.40	69	
9	43.40	69	
38	57.07	91	
44	57.07	91	
10	57.07	91	
45	57.07	91	
36	57.07	91	
35	57.07	91	
9	57.07	91	
9	57.07	91	
40	57.07	91	
37	57.07	91	
27	57.07	91	
8	39.73	64	
17	39.73	64	
9	39.73	64	
34	39.73	64	
37	39.73	64	
30	39.73	64	
18	39.73	64	
22	39.73	64	
8	39.16	63	
45	39.16	63	
25	39.16	63	
40	39.16	63	
46	39.16	63	
22	39.16	63	
41	39.16	63	
40	39.16	63	
41	39.16	63	
18	39.16	63	
48	39.16	63	
11	52.93	85	
20	52.93	85	
25	52.93	85	
20	52.93	85	
32	52.93	85	
30	52.93	85	
46	52.93	85	
6	52.93	85	
48	52.93	85	
18	52.93	85	
25	35.18	56	
24	35.18	56	
17	35.18	56	
30	35.18	56	
45	35.18	56	
27	35.18	56	
44	35.18	56	
41	49.15	79	
39	49.15	79	
7	49.15	79	
6	49.15	79	
29	49.15	79	
26	49.15	79	
45	49.15	79	
48	1.34	2	
48	1.34	2	
29	1.34	2	
26	1.34	2	
36	1.34	2	
31	1.34	2	
15	1.34	2	
6	1.34	2	
47	1.34	2	
22	1.34	2	
48	14.45	23	
6	14.45	23	
4	14.45	23	
49	14.45	23	
29	14.45	23	
19	14.45	23	
49	14.45	23	
6	14.45	23	
7	14.45	23	
9	14.45	23	
26	14.45	23	
45	14.45	23	
43	14.45	23	
36	14.45	23	
24	14.45	23	
4	14.45	23	
44	14.45	23	
29	28.14	45	
12	28.14	45	
44	28.14	45	
16	28.14	45	
17	28.14	45	
46	28.14	45	
18	28.14	45	
15	28.14	45	
39	28.14	45	
18	28.14	45	
6	28.14	45	
18	28.14	45	
24	42.06	67	
43	42.06	67	
46	42.06	67	
48	42.06	67	
44	42.06	67	
35	42.06	67	
2	42.06	67	
43	42.06	67	
29	42.06	67	
42	42.06	67	
15	42.06	67	
43	42.06	67	
6	42.06	67	
36	55.45	89	
13	55.45	89	
16	55.45	89	
16	55.45	89	
30	55.45	89	
46	55.45	89	
26	55.45	89	
4	55.45	89	
21	55.45	89	
45	7.26	12	
24	7.26	12	
10	7.26	12	
2	7.26	12	
43	7.26	12	
42	7.26	12	
6	7.26	12	
15	21.17	34	
1	21.17	34	
27	21.17	34	
48	21.17	34	
3	21.17	34	
35	21.17	34	
48	21.17	34	
22	34.99	56	
30	34.99	56	
33	34.99	56	
36	34.99	56	
47	34.99	56	
27	34.99	56	
4	48.30	77	
26	48.30	77	
11	48.30	77	
23	48.30	77	
11	48.30	77	
33	48.30	77	
48	48.30	77	
33	31.35	50	
34	31.35	50	
6	31.35	50	
34	31.35	50	
10	31.35	50	
44	31.35	50	
31	31.35	50	
2	31.35	50	
4	31.35	50	
39	31.35	50	
8	44.73	72	
44	44.73	72	
41	44.73	72	
11	44.73	72	
33	44.73	72	
27	44.73	72	
25	44.73	72	
18	44.73	72	
31	44.73	72	
34	44.73	72	
47	44.73	72	
29	44.73	72	
41	44.73	72	
18	44.73	72	
18	58.55	94	
34	58.55	94	
22	58.55	94	
2	58.55	94	
42	58.55	94	
11	58.55	94	
9	10.46	17	
23	10.46	17	
43	10.46	17	
39	10.46	17	
45	10.46	17	
23	10.46	17	
45	10.46	17	
31	10.46	17	
15	10.46	17	
35	10.46	17	
49	10.46	17	
28	10.46	17	
37	10.46	17	
3	10.46	17	
1	24.11	39	
44	24.11	39	
25	24.11	39	
9	24.11	39	
4	24.11	39	
20	24.11	39	
46	24.11	39	
7	24.11	39	
45	24.11	39	
49	24.11	39	
8	24.11	39	
3	24.11	39	
47	24.11	39	
14	24.11	39	
31	37.67	60	
38	37.67	60	
34	37.67	60	
9	37.67	60	
2	37.67	60	
17	37.67	60	
9	37.67	60	
5	37.67	60	
45	37.67	60	
39	37.67	60	
25	37.67	60	
44	37.67	60	
46	37.67	60	
18	37.67	60	
27	37.67	60	
21	37.67	60	
16	37.67	60	
41	51.26	82	
11	51.26	82	
13	51.26	82	
1	51.26	82	
7	51.26	82	
49	51.26	82	
40	51.26	82	
42	51.26	82	
39	51.26	82	
34	51.26	82	
1	51.26	82	
33	34.40	55	
35	34.40	55	
3	34.40	55	
31	34.40	55	
49	34.40	55	
14	34.40	55	
19	34.40	55	
24	34.40	55	
5	34.40	55	
34	34.40	55	
19	34.40	55	
9	34.40	55	
46	16.53	26	
47	16.53	26	
1	16.53	26	
27	16.53	26	
31	16.53	26	
31	16.53	26	
23	16.53	26	
26	16.53	26	
40	61.08	98	
17	61.08	98	
15	61.08	98	
48	61.08	98	
48	61.08	98	
19	61.08	98	
23	61.08	98	
29	61.08	98	
10	61.08	98	
36	61.08	98	
45	61.08	98	
42	61.08	98	
6	61.08	98	
19	61.08	98	
39	61.08	98	
7	12.91	21	
27	12.91	21	
37	12.91	21	
9	12.91	21	
42	12.91	21	
33	12.91	21	
32	12.91	21	
39	12.91	21	
24	12.91	21	
1	26.52	42	
47	26.52	42	
49	26.52	42	
31	26.52	42	
16	26.52	42	
5	26.52	42	
42	26.52	42	
20	26.52	42	
23	26.52	42	
